"0684860112";"Driving to Detroit: Memoirs of a Fast Woman";"Lesley Hazleton";"1999";"Simon &amp; Schuster (Trade Division)";"http://images.amazon.com/images/P/0684860112.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0684860112.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0684860112.01.LZZZZZZZ.jpg"
"0395264707";"Dreamsnake";"Vonda N. McIntyre";"1978";"Houghton Mifflin";"http://images.amazon.com/images/P/0395264707.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0395264707.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0395264707.01.LZZZZZZZ.jpg"
"3442150663";"Der Mossad.";"Victor Ostrovsky";"2000";"Goldmann";"http://images.amazon.com/images/P/3442150663.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3442150663.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3442150663.01.LZZZZZZZ.jpg"
"0231128444";"Slow Food(The Case For Taste)";"Carlo Petrini";"2003";"Columbia University Press";"http://images.amazon.com/images/P/0231128444.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0231128444.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0231128444.01.LZZZZZZZ.jpg"
"0520242335";"Strong Democracy : Participatory Politics for a New Age";"Benjamin R. Barber";"2004";"University of California Press";"http://images.amazon.com/images/P/0520242335.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0520242335.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0520242335.01.LZZZZZZZ.jpg"
"0762412119";"Burpee Gardening Cyclopedia: A Concise, Up to Date Reference for Gardeners at All Levels";"Allan Armitage";"2002";"Running Press Book Publishers";"http://images.amazon.com/images/P/0762412119.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0762412119.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0762412119.01.LZZZZZZZ.jpg"
"1582380805";"Tropical Rainforests: 230 Species in Full Color (Golden Guide)";"Allen M., Ph.D. Young";"2001";"Golden Guides from St. Martin's Press";"http://images.amazon.com/images/P/1582380805.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1582380805.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1582380805.01.LZZZZZZZ.jpg"
"1845170423";"Cocktail Classics";"David Biggs";"2004";"Connaught";"http://images.amazon.com/images/P/1845170423.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1845170423.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1845170423.01.LZZZZZZZ.jpg"
"014002803X";"Anti Death League";"Kingsley Amis";"1975";"Viking Press";"http://images.amazon.com/images/P/014002803X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/014002803X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/014002803X.01.LZZZZZZZ.jpg"
"0449906736";"Flashpoints: Promise and Peril in a New World";"Robin Wright";"1993";"Ballantine Books";"http://images.amazon.com/images/P/0449906736.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449906736.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449906736.01.LZZZZZZZ.jpg"
"0440400988";"There's a Bat in Bunk Five";"Paula Danziger";"1988";"Random House Childrens Pub (Mm)";"http://images.amazon.com/images/P/0440400988.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440400988.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440400988.01.LZZZZZZZ.jpg"
"0525447644";"From One to One Hundred";"Teri Sloat";"1991";"Dutton Books";"http://images.amazon.com/images/P/0525447644.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0525447644.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0525447644.01.LZZZZZZZ.jpg"
"006008667X";"Lily Dale : The True Story of the Town that Talks to the Dead";"Christine Wicker";"2004";"HarperSanFrancisco";"http://images.amazon.com/images/P/006008667X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/006008667X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/006008667X.01.LZZZZZZZ.jpg"
"0192126040";"Republic (World's Classics)";"Plato";"1996";"Oxford University Press";"http://images.amazon.com/images/P/0192126040.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0192126040.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0192126040.01.LZZZZZZZ.jpg"
"0767409752";"A Guided Tour of Rene Descartes' Meditations on First Philosophy with Complete Translations of the Meditations by Ronald Rubin";"Christopher  Biffle";"2000";"McGraw-Hill Humanities/Social Sciences/Languages";"http://images.amazon.com/images/P/0767409752.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0767409752.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0767409752.01.LZZZZZZZ.jpg"
